78,ac,1.0,2.0,1.0,0.0,3.0,9.0,5.0,2,7.959082003989986e-12,0.002283180939107033,0.9977168190529339
62,me,1.0,1.0,2.0,1.0,1.0,2.0,13.0,1,5.6884206159598877e-11,0.7260785040014986,0.2739214959416171
99,tot,1.0,2.0,4.0,0.0,0.0,5.0,9.0,2,6.610789967279591e-12,0.0009144105599125309,0.9990855894334769
27,nu,1.0,1.0,5.0,1.0,2.0,10.0,5.0,1,6.203886580411653e-11,0.6503088793158686,0.3496911206220927
9,nem,1.0,2.0,2.0,2.0,0.0,2.0,13.0,2,7.801504300806308e-11,0.11415108283035794,0.8858489170916269
81,ne,1.0,1.0,2.0,2.0,0.0,13.0,2.0,1,7.487567350875515e-12,0.999455764006022,0.0005442359864904681
68,sas,1.0,2.0,1.0,2.0,1.0,8.0,6.0,2,1.1124285413205798e-11,0.004267167072015908,0.9957328329168599
57,ri,1.0,0.0,3.0,1.0,1.0,5.0,10.0,1,4.769278167664443e-10,0.9974328702674049,0.0025671292556673896
30,an,1.0,2.0,1.0,0.0,1.0,12.0,1.0,2,5.161112172454829e-12,0.0002833571815826321,0.9997166428132565
18,nim,1.0,2.5,3.0,1.0,0.0,6.0,9.0,2,3.3317851809311794e-12,0.0003255169835638168,0.9996744830131042
75,ae,2.0,0.0,7.0,0.0,2.0,0.0,14.0,2,5.187594599292315e-10,0.0024753750951261623,0.9975246243861142
55,ar,1.0,2.0,1.0,0.0,1.0,13.0,1.0,2,6.56934344212776e-12,0.0004901616083341894,0.9995098383850968
65,et,1.0,2.0,2.0,0.0,0.0,0.0,13.0,2,9.080090154525842e-12,0.000586898159418411,0.9994131018315014
3,vae,2.0,1.0,7.0,1.0,0.0,5.0,9.0,2,3.061583889486139e-11,0.004589813173265376,0.9954101867961188
29,hil,1.0,2.0,3.0,1.0,1.0,15.0,1.0,2,5.4378846481077336e-12,0.0004071705140587567,0.9995928294805034
94,jae,2.0,1.0,7.0,1.0,0.0,8.0,6.0,2,1.3615235739945116e-11,0.0013587072029755877,0.9986412927834091
73,te,1.0,1.0,2.0,0.0,1.0,3.0,10.0,2,9.96327652167921e-11,0.31511929148501155,0.6848807084153556
53,fre,1.0,1.0,2.0,0.0,1.0,13.0,1.0,2,3.7939324574353444e-11,0.01802278137106804,0.9819772185909926
23,ris,1.0,2.0,3.0,1.0,0.0,8.0,5.0,2,1.1492041121135517e-11,0.007776058696386446,0.9922239412921215
97,hanc,1.0,2.0,1.0,0.0,0.0,11.0,6.0,2,2.0198775730433215e-11,0.00819252197885407,0.9918074780009472
61,que,1.0,1.0,2.0,2.0,0.0,6.0,8.0,2,1.1478473832237433e-10,0.4404182629619612,0.5595817369232541
86,que,1.0,1.0,2.0,2.0,0.0,6.0,8.0,2,1.1478473832237433e-10,0.4404182629619612,0.5595817369232541
67,vic,1.0,2.0,3.0,0.0,2.0,10.0,5.0,2,1.2493592180933856e-11,0.005791200670210864,0.9942087993172956
74,le,1.0,1.0,2.0,1.0,0.0,11.0,3.0,1,8.67993859186303e-12,0.9982769455026814,0.001723054488638499
54,in,1.0,2.0,3.0,0.0,3.0,2.0,11.0,2,9.66355011292247e-12,0.0014138970027153491,0.9985861029876212
13,stu,1.0,1.0,5.0,0.0,3.0,7.0,9.0,2,8.638187848859292e-11,0.45054210616306317,0.549457893750555
33,pec,1.0,2.0,2.0,1.0,1.0,3.0,10.0,2,1.4392123967259294e-11,0.002536421861157079,0.9974635781244507
55,ce,1.0,0.0,2.0,1.0,0.0,14.0,0.0,1,1.048878910123978e-09,0.9405296241855985,0.05947037476552243
69,pon,1.0,2.0,4.0,0.0,1.0,13.0,1.0,2,2.7122492678796186e-12,6.8640038788841e-05,0.999931359958499
95,um,1.0,2.0,5.0,2.0,0.0,10.0,6.0,2,3.545438204890259e-11,0.031027452709256824,0.9689725472552889
15,ar,1.0,2.0,1.0,0.0,1.0,14.0,1.0,2,4.694192423754798e-12,0.00031260903471150796,0.9996873909605942
50,in,1.0,2.0,3.0,0.0,0.0,3.0,13.0,2,1.4855737597119042e-11,0.00514804321164606,0.9948519567734982
91,ne,1.0,0.0,2.0,1.0,1.0,4.0,9.0,1,1.5402935622347087e-09,0.9832485773081341,0.01675142115157225
56,mos,1.0,1.0,4.0,2.0,0.0,9.0,6.0,2,4.130741009686429e-11,0.10695683345544205,0.8930431665032506
88,cu,1.0,1.0,5.0,1.0,1.0,5.0,9.0,1,4.484070195568402e-11,0.9276376187020635,0.07236238125309571
92,in,1.0,2.0,3.0,0.0,2.0,0.0,14.0,2,1.1630950058316124e-11,0.0011196296012616052,0.9988803703871074
51,li,1.0,0.0,3.0,2.0,1.0,2.0,12.0,1,6.75767004245814e-10,0.9919282798691359,0.008071719455097142
69,dis,1.0,2.0,3.0,0.0,2.0,7.0,7.0,2,2.174279098222705e-11,0.015741306085809714,0.9842586938924475
87,su,1.0,1.0,5.0,0.0,2.0,4.0,10.0,1,4.547359939913581e-11,0.8873745024493216,0.11262549750520472
33,lu,1.0,1.0,5.0,1.0,1.0,9.0,4.0,2,6.395458348530304e-11,0.36668359991260535,0.63331640002344
78,di,1.0,1.0,3.0,0.0,1.0,13.0,1.0,2,1.6651386525425258e-11,0.005867269724291452,0.9941327302590571
2,tum,0.0,0.0,5.0,1.0,0.0,4.0,11.0,0,0.9999999970954825,2.7868536559697584e-09,1.1766523629606044e-10
66,turr,1.0,2.0,5.0,0.0,2.0,7.0,7.0,2,2.705778340929522e-11,0.022068216363748477,0.9779317836091937
76,re,1.0,1.0,2.0,3.0,0.0,3.0,12.0,1,5.7838089327936794e-11,0.917501214710901,0.08249878523126106
48,ho,1.0,1.0,4.0,0.0,2.0,12.0,2.0,1,1.8055283841930162e-11,0.9901376039760488,0.009862396005895844
78,lis,1.0,1.0,3.0,2.0,0.0,8.0,6.0,2,3.74644267534217e-11,0.1379316368024748,0.8620683631600609
63,ju,1.0,1.0,5.0,0.0,1.0,3.0,10.0,2,9.562127424562336e-11,0.3840645689229657,0.615935430981413
87,unt,1.0,3.0,5.0,3.0,0.0,3.0,11.0,2,3.757786114981886e-12,0.0006613707350435038,0.9993386292611989
53,o,1.0,1.5,4.0,3.0,0.0,3.0,11.0,2,6.828807337257982e-12,0.0088783498356921,0.9911216501574792
32,gen,1.0,2.0,2.0,0.0,1.0,12.0,1.0,2,5.2996382137777675e-12,0.00019099715772598135,0.9998090028369746
53,pe,1.0,1.0,2.0,1.0,2.0,1.0,13.0,1,5.3063938697514714e-11,0.7729044775395769,0.22709552240735903
88,in,1.0,2.0,3.0,0.0,2.0,10.0,4.0,2,4.070236119520499e-12,0.00040132223247479686,0.999598677763455
52,so,1.0,1.0,4.0,0.0,2.0,10.0,2.0,1,2.6361150723947737e-11,0.9714608055339217,0.02853919443971707
74,pro,1.0,1.0,4.0,0.0,1.0,10.0,4.0,2,2.163378145768558e-11,0.017706474612866337,0.9822935253655
68,mer,1.0,2.0,2.0,1.0,2.0,7.0,7.0,2,2.632459155804843e-11,0.048920730781422235,0.951079269192253
26,ri,1.0,0.0,3.0,2.0,1.0,12.0,3.0,1,2.5208995075238605e-11,0.9992662975671067,0.0007337024076841196
90,vi,1.0,1.0,3.0,0.0,1.0,4.0,9.0,1,8.127622268153325e-11,0.5571777558180281,0.4428222441006955
48,no,1.0,1.0,4.0,1.0,1.0,13.0,1.0,2,2.3347108343714172e-11,0.010793937875381451,0.9892060621012714
60,al,1.0,2.0,1.0,0.0,1.0,13.0,1.0,2,6.56934344212776e-12,0.0004901616083341894,0.9995098383850968
5,nus,1.0,1.0,5.0,1.0,0.0,10.0,5.0,1,6.332171283058154e-11,0.7409617333579537,0.2590382665787247
24,res,1.0,1.0,2.0,2.0,0.0,15.0,0.0,2,3.744133878325424e-11,0.10578955655347855,0.8942104434090802
46,ror,1.0,1.0,4.0,1.0,0.0,2.0,11.0,1,7.528182152097477e-11,0.5293149330926724,0.47068506683204575
75,op,1.0,2.0,4.0,0.0,1.0,13.0,1.0,2,2.7122492678796186e-12,6.8640038788841e-05,0.999931359958499
62,re,0.0,0.0,2.0,1.0,0.0,10.0,5.0,0,0.9999706961061452,2.8411350728811556e-05,8.925431252495146e-07
51,o,1.0,1.0,4.0,1.0,1.0,11.0,3.0,1,1.590251825909142e-11,0.989171918730873,0.010828081253224377
47,la,1.0,1.0,1.0,1.0,0.0,1.0,13.0,1,5.554574256596624e-11,0.9127592085827843,0.08724079136167004
72,ca,1.0,1.0,1.0,1.0,1.0,14.0,1.0,2,2.050636038179371e-11,0.005714750700285137,0.9942852492792086
14,tur,1.0,2.0,5.0,1.0,0.0,4.0,9.0,2,2.2630625333661756e-11,0.004102528996018424,0.9958974709813511
61,gem,1.0,2.0,2.0,1.0,1.0,5.0,9.0,2,1.612116979014196e-11,0.009628467411241314,0.9903715325726374
62,be,1.0,1.0,2.0,1.0,1.0,14.0,1.0,2,3.3614650366511034e-11,0.02635085262051577,0.9736491473458696
4,dum,1.0,2.0,5.0,0.0,0.0,9.0,5.0,2,6.438901035164367e-12,0.0013501360232491839,0.9986498639703116
38,tor,1.0,2.0,4.0,1.0,0.0,3.0,11.0,2,1.8478013596640885e-11,0.0076681065808645345,0.9923318934006574
78,con,1.0,2.0,4.0,0.0,3.0,0.0,14.0,2,7.163656334816501e-12,0.00041032307922004224,0.9995896769136161
54,mon,1.0,2.0,4.0,0.0,1.0,12.0,1.0,2,2.1336527324290725e-12,3.985506938835437e-05,0.9999601449284783
7,nu,1.0,1.0,5.0,0.0,2.0,10.0,4.0,2,1.717635055535022e-11,0.011411886318652514,0.9885881136641711
76,sa,1.0,1.0,1.0,1.0,0.0,9.0,6.0,1,1.4898916452560943e-10,0.5764295974571783,0.4235704023938327
55,munt,1.0,3.0,5.0,1.0,0.0,5.0,9.0,2,1.4176161120653309e-11,0.0027297214578511217,0.9972702785279726
56,mol,1.0,2.0,4.0,0.0,2.0,4.0,11.0,2,2.843570168369189e-11,0.018563503700578732,0.9814364962709857
19,o,1.0,1.0,4.0,0.0,1.0,7.0,7.0,2,6.967311112538419e-11,0.3062619383971221,0.6937380615332048
89,et,1.0,2.5,2.0,0.0,0.0,7.0,9.0,2,4.6660749204991e-12,0.0003621184676852911,0.9996378815276484
58,pe,1.0,1.0,2.0,1.0,0.0,1.0,13.0,1,5.4243484894250025e-11,0.9250666921587307,0.07493330778702567
69,to,1.0,0.0,4.0,1.0,0.0,14.0,0.0,2,5.903656455686037e-11,0.04837481419803299,0.9516251857429305
20,hinc,1.0,3.0,3.0,0.0,0.0,0.0,13.0,2,4.200730505171644e-12,0.00012465819384589185,0.9998753418019533
42,ven,1.0,2.0,2.0,0.0,1.0,13.0,1.0,2,6.7473897257306305e-12,0.00033047824542263967,0.9996695217478299
34,sa,1.0,1.0,1.0,0.0,1.0,9.0,6.0,1,5.156327907106443e-11,0.8940187868198657,0.1059812131285709
65,dit,1.0,3.0,3.0,1.0,0.0,5.0,8.0,2,4.462092205220899e-12,0.0005596490592610628,0.9994403509362768
7,sa,1.0,1.0,1.0,1.0,0.0,1.0,13.0,1,5.554574256596624e-11,0.9127592085827843,0.08724079136167004
50,ti,1.0,1.0,3.0,2.0,1.0,13.0,3.0,1,9.169130758187668e-12,0.9980394750855804,0.001960524905250573
25,mo,1.0,1.0,4.0,2.0,0.0,6.0,9.0,2,2.962221869324769e-11,0.06533207396997624,0.9346679260004015
13,a,1.0,1.0,1.0,2.0,0.0,2.0,14.0,1,3.017619787603642e-11,0.9691257461035185,0.030874253866305292
60,mo,1.0,1.0,4.0,0.0,2.0,4.0,10.0,1,6.857909138731133e-11,0.6962156705785691,0.3037843293528517
84,cel,1.0,2.0,2.0,1.0,1.0,14.0,1.0,2,7.554733932680129e-12,0.0008275196381529965,0.9991724803542921
37,i,1.0,1.0,3.0,0.0,3.0,3.0,12.0,2,6.916898802232738e-11,0.13434841202577563,0.8656515879050554
10,bus,1.0,1.0,5.0,3.0,0.0,13.0,2.0,1,1.782241179162453e-11,0.9943262105578458,0.005673789424331816
78,pu,1.0,1.0,5.0,1.0,1.0,7.0,7.0,1,5.4455159399837526e-11,0.8787143728083521,0.12128562713719276
66,he,1.0,1.0,2.0,1.0,1.0,8.0,6.0,1,5.930711561458484e-11,0.5590017154297753,0.44099828451091755
36,cum,1.0,2.0,5.0,1.0,0.0,2.0,11.0,2,9.118134935418518e-11,0.10296317585219063,0.897036824056628
80,bi,1.0,1.0,3.0,1.0,0.0,2.0,12.0,1,5.1741518265200494e-11,0.8334001733869217,0.1665998265613367
93,a,1.0,1.0,1.0,1.0,1.0,14.0,1.0,2,2.050636038179371e-11,0.005714750700285137,0.9942852492792086
39,que,0.0,0.0,2.0,1.0,0.0,4.0,11.0,0,0.9999999958389623,4.120570767463005e-09,4.046544320862035e-11
9,re,1.0,1.0,2.0,2.0,0.0,12.0,3.0,1,8.740150986035308e-12,0.999061998066113,0.0009380019251468653
94,quis,1.0,1.0,3.0,0.0,0.0,0.0,14.0,2,2.7926172840942246e-11,0.009461638815689379,0.9905383611563845
38,e,1.0,2.0,2.0,0.0,3.0,9.0,5.0,2,9.995007150077323e-12,0.0022695616904780933,0.9977304382995267
99,cor,1.0,2.0,4.0,0.0,2.0,9.0,5.0,2,8.890509381843429e-12,0.0017157574156128315,0.9982842425754965
50,ri,1.0,0.0,3.0,1.0,1.0,5.0,11.0,1,2.2873678056372302e-10,0.998928602853237,0.001071396918026086
15,co,1.0,1.0,4.0,0.0,3.0,4.0,11.0,1,7.740611423399638e-11,0.5016405479792787,0.4983594519433152
17,jam,1.0,2.0,1.0,0.0,0.0,6.0,7.0,2,7.225659119212441e-12,0.0007922985862272874,0.999207701406547
43,trans,1.0,3.0,1.0,0.0,2.0,6.0,7.0,2,1.3376734442903312e-11,0.009586025581628892,0.9904139744049943
12,lon,1.0,2.0,4.0,0.0,1.0,14.0,1.0,2,2.630119745345583e-12,7.54418681606463e-05,0.9999245581292093
68,pup,1.0,2.0,5.0,0.0,1.0,13.0,1.0,2,2.031432985077444e-12,6.529506533618512e-05,0.9999347049326325
13,di,1.0,0.0,3.0,1.0,2.0,8.0,8.0,1,1.013356000150379e-10,0.9970534842319034,0.0029465156667607914
83,a,1.0,1.0,1.0,0.0,0.0,10.0,5.0,2,7.836327678925418e-11,0.20997948020670246,0.7900205197149343
42,tes,1.0,1.0,2.0,1.0,0.0,5.0,9.0,2,1.1422024326378561e-10,0.49914664066189784,0.500853359223882
28,jac,1.0,2.0,1.0,0.0,2.0,6.0,7.0,2,2.4307363243903333e-11,0.03477755606972713,0.9652224439059656
77,quod,1.0,2.0,4.0,0.0,2.0,3.0,11.0,2,2.0825370578502614e-11,0.004262144364740561,0.995737855614434
40,ri,1.0,0.0,3.0,1.0,1.0,8.0,7.0,1,1.4834044378772697e-10,0.9953744218545503,0.004625577997109161
19,as,1.0,1.0,1.0,2.0,0.0,6.0,8.0,2,1.2195374996543934e-10,0.30769518927934547,0.6923048105987007
22,te,1.0,1.0,2.0,1.0,2.0,5.0,10.0,1,3.605135005040028e-11,0.8838547113113726,0.11614528865257609
58,rant,1.0,2.5,1.0,1.0,0.0,3.0,11.0,2,4.6090471461795704e-11,0.04125603115154667,0.9587439688023629
56,que,0.0,0.0,2.0,2.0,0.0,6.0,9.0,0,0.9999999977125498,2.0845663352609878e-09,2.0288472828230655e-10
33,lae,2.0,1.0,7.0,2.0,0.0,7.0,6.0,2,1.0454879878214962e-11,0.0009870314645852628,0.9990129685249597
50,fu,1.0,1.0,5.0,0.0,3.0,11.0,5.0,2,2.960400370988786e-11,0.07452280803657081,0.9254771919338253
98,gens,1.0,2.0,2.0,1.0,0.0,17.0,0.0,2,1.0443709120971598e-11,0.003456626283718427,0.9965433737058376
56,et,1.0,2.0,2.0,0.0,0.0,10.0,5.0,2,1.3348519304927975e-11,0.0037936727103465846,0.9962063272763049
34,ru,1.0,0.0,5.0,0.0,2.0,13.0,2.0,1,1.7518983998716733e-10,0.9864492396044175,0.013550760220392788
2,ra,1.0,1.0,1.0,2.0,0.0,2.0,13.0,1,4.375439169659033e-11,0.9247177164508139,0.07528228350543162
35,to,1.0,1.0,4.0,1.0,1.0,10.0,3.0,1,1.5443110315492986e-11,0.991524005170581,0.008475994813975804
47,ju,1.0,1.0,5.0,0.0,2.0,9.0,5.0,2,4.4290808249332746e-11,0.07630735252040594,0.9236926474353031
14,u,1.0,1.0,5.0,0.0,1.0,12.0,1.0,2,7.023621077855616e-12,0.0015596030585207493,0.9984403969344555
93,ce,1.0,1.0,2.0,1.0,0.0,4.0,11.0,1,6.134262484990429e-11,0.8816255044761506,0.11837449546250671
13,ti,1.0,0.0,3.0,1.0,1.0,1.0,15.0,1,6.871559761002918e-10,0.9944208174300739,0.005579181882770098
8,ve,1.0,1.0,2.0,1.0,1.0,11.0,3.0,1,1.0624893306302417e-11,0.9948574963111937,0.005142503678181299
78,ci,1.0,1.0,3.0,1.0,2.0,1.0,13.0,1,6.162627882424503e-11,0.8138998066855232,0.18610019325285063
13,as,1.0,2.0,1.0,0.0,3.0,11.0,5.0,2,7.37198194116632e-12,0.0033450274182114984,0.9966549725744165
57,fa,1.0,1.0,1.0,0.0,2.0,1.0,14.0,1,3.413650709903639e-11,0.9176157967194936,0.08238420324636997
0,tro,1.0,1.0,4.0,0.0,1.0,7.0,7.0,2,6.967311112538419e-11,0.3062619383971221,0.6937380615332048
15,ta,1.0,1.0,1.0,3.0,0.0,3.0,12.0,1,5.567125445668897e-11,0.9031183575699563,0.09688164237437247
42,cit,1.0,2.0,3.0,2.0,1.0,2.0,12.0,2,3.817950124901727e-11,0.018125550514623,0.9818744494471975
92,dens,1.0,2.0,2.0,1.0,0.0,8.0,6.0,2,2.3941491833146615e-11,0.009595115081959484,0.990404884894099
51,to,1.0,1.0,4.0,1.0,0.0,8.0,6.0,2,3.5581808629024177e-11,0.10073395152277231,0.8992660484416458
22,ris,1.0,2.0,3.0,2.0,1.0,6.0,9.0,2,1.9014507220585538e-11,0.00705491189724776,0.9929450880837376
34,la,1.0,1.0,1.0,1.0,0.0,1.0,14.0,1,5.5928861281863044e-11,0.9116956124167215,0.08830438752734954
75,haec,2.0,2.0,7.0,0.0,0.0,3.0,11.0,2,6.986437235656056e-12,0.0003584017914503228,0.9996415982015634
34,spu,1.0,1.0,5.0,0.0,1.0,7.0,8.0,1,7.197522943569876e-11,0.6767302339736764,0.3232697659543485
98,ae,2.0,0.0,7.0,0.0,3.0,4.0,13.0,2,3.150701850836252e-09,0.08718030138273136,0.9128196954665666
25,de,1.0,1.0,2.0,2.0,1.0,2.0,13.0,1,6.424964071061894e-11,0.683565135053791,0.3164348648819593
99,bi,1.0,1.0,3.0,1.0,0.0,4.0,10.0,1,6.715288932508273e-11,0.5015673359284709,0.49843266400437625
57,ter,1.0,2.0,2.0,0.0,1.0,8.0,7.0,2,2.3059290263666007e-11,0.011686461765643233,0.9883135382112975
66,mi,1.0,1.0,3.0,2.0,1.0,3.0,11.0,2,1.274269593748191e-10,0.26228478916354625,0.7377152107090267
45,re,1.0,1.0,2.0,0.0,2.0,9.0,5.0,2,8.93282699840314e-11,0.18853651548592726,0.8114634844247445
29,da,1.0,1.0,1.0,0.0,1.0,6.0,10.0,1,7.488787356661384e-11,0.5770845691283184,0.42291543079679367
42,ae,2.0,1.0,7.0,0.0,2.0,10.0,4.0,2,2.3864216999014884e-12,4.684796763341136e-05,0.9999531520299803
25,a,1.0,1.0,1.0,0.0,2.0,4.0,11.0,1,3.483531909986412e-11,0.8979151104745654,0.10208488949059932
97,is,1.0,2.0,3.0,2.0,1.0,3.0,14.0,2,5.770979086697801e-11,0.02594491119816705,0.9740550887441232
24,e,1.0,1.0,2.0,0.0,2.0,2.0,13.0,1,3.342331801953396e-11,0.9182326959231278,0.0817673040434489
52,que,1.0,1.0,2.0,4.0,0.0,9.0,3.0,1,3.3302261543939243e-12,0.9998174198686814,0.00018258012798814678
22,me,1.0,1.0,2.0,0.0,1.0,8.0,7.0,2,7.841135232149403e-11,0.4789798431356,0.5210201567859887
89,aet,2.0,1.0,7.0,0.0,1.0,15.0,1.0,2,1.4501629593113402e-12,1.6257321853259542e-05,0.9999837426766961
67,tis,1.0,1.0,3.0,2.0,0.0,15.0,0.0,2,2.2003489381306648e-11,0.05421726756171612,0.9457827324162804
50,aust,2.0,2.5,9.0,0.0,1.0,15.0,1.0,2,3.2966252015556153e-13,1.0693661458258516e-06,0.9999989306335244
68,ru,1.0,0.0,5.0,1.0,1.0,11.0,3.0,1,1.3952142234023126e-10,0.988341674584213,0.01165832527626555
61,dit,1.0,2.0,3.0,1.0,0.0,8.0,6.0,2,8.508069341376284e-12,0.003800580428904685,0.9961994195625875
0,ab,1.0,1.0,1.0,0.0,0.0,12.0,2.0,1,2.2210315627495055e-11,0.9901340342719098,0.009865965705879947
39,ar,1.0,2.0,1.0,0.0,2.0,0.0,15.0,2,2.0485080015264664e-11,0.003803256960644077,0.9961967430188707
79,po,1.0,1.0,4.0,0.0,2.0,11.0,2.0,1,2.6995562865364557e-11,0.9638084346894359,0.03619156528356839
70,praes,2.0,2.0,7.0,0.0,2.0,6.0,7.0,2,6.3252381324745154e-12,0.0005796227182925975,0.9994203772753821
46,et,1.0,2.0,2.0,0.0,0.0,3.0,10.0,2,1.7447550102038615e-11,0.0077106831666220125,0.9922893168159305
46,con,1.0,2.0,4.0,0.0,1.0,4.0,9.0,2,1.5735031237604467e-11,0.003444531811146916,0.996555468173118
62,sus,1.0,1.0,5.0,1.0,0.0,12.0,3.0,1,1.585436381902545e-11,0.9949819069014977,0.005018093082648028
12,ta,1.0,1.0,1.0,1.0,2.0,4.0,11.0,1,5.834610688036533e-11,0.7235980815219043,0.27640191841974954
74,ci,1.0,0.0,3.0,1.0,1.0,7.0,7.0,1,1.1391926162807678e-10,0.9961969710560312,0.0038030288300496674
46,nos,1.0,1.0,4.0,1.0,0.0,13.0,0.0,2,4.5658233053589156e-11,0.18278268179561727,0.8172173181587244
64,o,1.0,1.0,4.0,1.0,1.0,1.0,15.0,1,8.456568530587448e-11,0.6786514697647541,0.3213485301506803
57,ci,1.0,0.0,3.0,1.0,1.0,2.0,13.0,1,6.672890830491784e-10,0.9949634242134534,0.005036575119257658
78,re,1.0,1.0,2.0,3.0,0.0,12.0,2.0,1,6.184534965460346e-12,0.9997324058674737,0.00026759412634151875
53,ce,1.0,1.0,2.0,1.0,1.0,11.0,3.0,1,1.0624893306302417e-11,0.9948574963111937,0.005142503678181299
76,se,1.0,1.0,2.0,2.0,1.0,12.0,3.0,1,1.0751473656055834e-11,0.9971603541056447,0.0028396458836039964
39,sos,1.0,2.0,4.0,1.0,0.0,6.0,9.0,2,6.0349968056359125e-12,0.0009376422330658773,0.9990623577608994
44,pu,1.0,1.0,5.0,1.0,2.0,8.0,8.0,1,4.6999173362656156e-11,0.9066605009273795,0.09333949902562139
9,di,1.0,1.0,3.0,1.0,1.0,11.0,4.0,2,3.491522626511433e-11,0.07225864807171309,0.9277413518933717
51,ve,1.0,1.0,2.0,0.0,1.0,4.0,10.0,1,7.414813157160858e-11,0.6262402409641723,0.3737597589616796
94,an,1.0,2.0,1.0,0.0,1.0,1.0,13.0,2,5.822960660558152e-11,0.08326605311323132,0.9167339468285389
56,ni,1.0,1.0,3.0,1.0,1.0,8.0,7.0,1,6.461030267409769e-11,0.7008230993007178,0.2991769006346718
60,me,1.0,1.0,2.0,0.0,2.0,1.0,13.0,1,3.707650759864305e-11,0.9084900626021658,0.09150993736075778
13,li,1.0,0.0,3.0,1.0,0.0,16.0,0.0,2,5.012235508382054e-11,0.08672248439493255,0.9132775155549453
27,me,1.0,1.0,2.0,2.0,1.0,11.0,4.0,2,3.611574571429774e-11,0.059237285973408334,0.940762713990476
97,que,0.0,0.0,2.0,2.0,0.0,7.0,10.0,0,0.999997328834543,2.6145187384152296e-06,5.6646719514936406e-08
90,a,1.0,1.0,1.0,2.0,0.0,11.0,2.0,1,1.9478709229274537e-11,0.9949297407116849,0.005070259268836413
90,ris,1.0,1.0,3.0,1.0,0.0,5.0,8.0,2,6.000637544059098e-11,0.32249010376077913,0.6775098961792145
97,a,1.0,1.0,1.0,0.0,2.0,8.0,9.0,1,4.363280125144052e-11,0.7216749842314828,0.27832501572488433
8,ve,1.0,1.0,2.0,1.0,0.0,1.0,13.0,1,5.4243484894250025e-11,0.9250666921587307,0.07493330778702567
51,lus,1.0,1.0,5.0,2.0,0.0,12.0,2.0,1,2.1816004180181324e-11,0.9926014479722097,0.007398552005974252
89,re,1.0,1.0,2.0,4.0,0.0,4.0,12.0,1,1.5275930240542876e-11,0.9890264355134127,0.01097356447131141
18,ci,1.0,0.0,3.0,1.0,0.0,15.0,0.0,2,2.6723943790882257e-11,0.025902864319562822,0.9740971356537133
54,il,1.0,2.0,3.0,0.0,1.0,0.0,13.0,2,9.135144910663034e-12,0.00044107178338253903,0.9995589282074822
88,ro,1.0,1.0,4.0,1.0,1.0,1.0,13.0,1,9.02660543721268e-11,0.6591414518563122,0.3408585480534218
66,mi,1.0,0.0,3.0,0.0,1.0,5.0,9.0,1,3.989143983627926e-10,0.9953422683833193,0.004657731217766199
96,i,1.0,1.0,3.0,0.0,3.0,5.0,9.0,2,6.048590303348844e-11,0.39526045517936265,0.6047395447601516
0,no,1.0,1.5,4.0,1.0,0.0,6.0,8.0,2,1.477972944352086e-11,0.014673836829413433,0.9853261631558067
31,om,1.0,2.0,4.0,0.0,2.0,10.0,4.0,2,3.2270456494115737e-12,0.00024360688016144514,0.9997563931166115
71,qua,1.0,1.0,1.0,0.0,1.0,0.0,13.0,2,3.497320549195584e-11,0.01237551222915563,0.9876244877358711
70,sunt,1.0,3.0,5.0,0.0,0.0,0.0,13.0,2,3.673710031714307e-12,0.00011274025896975399,0.9998872597373565
